Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"QC","Crops","93","Haiti","5510","Production","125","Cassava","2018","2018","tonnes","480838"
"QC","Crops","93","Haiti","5510","Production","265","Castor oil seed","2018","2018","tonnes","1567"
"QC","Crops","93","Haiti","5510","Production","459","Chicory roots","2018","2018","tonnes","200"
"QC","Crops","93","Haiti","5510","Production","661","Cocoa, beans","2018","2018","tonnes","13347"
"QC","Crops","93","Haiti","5510","Production","249","Coconuts","2018","2018","tonnes","27546"
"QC","Crops","93","Haiti","5510","Production","656","Coffee, green","2018","2018","tonnes","44200"
"QC","Crops","93","Haiti","5510","Production","767","Cotton lint","2018","2018","tonnes","250"
"QC","Crops","93","Haiti","5510","Production","329","Cottonseed","2018","2018","tonnes","455"
"QC","Crops","93","Haiti","5510","Production","195","Cow peas, dry","2018","2018","tonnes","31121"
"QC","Crops","93","Haiti","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","856"
"QC","Crops","93","Haiti","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","64268"
"QC","Crops","93","Haiti","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","2745"
"QC","Crops","93","Haiti","5510","Production","406","Garlic","2018","2018","tonnes","1092"
"QC","Crops","93","Haiti","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","23045"
"QC","Crops","93","Haiti","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","28243"
"QC","Crops","93","Haiti","5510","Production","497","Lemons and limes","2018","2018","tonnes","47210"
"QC","Crops","93","Haiti","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","690"
"QC","Crops","93","Haiti","5510","Production","56","Maize","2018","2018","tonnes","260000"
"QC","Crops","93","Haiti","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","642880"
"QC","Crops","93","Haiti","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","3248"
"QC","Crops","93","Haiti","5510","Production","403","Onions, dry","2018","2018","tonnes","9475"
"QC","Crops","93","Haiti","5510","Production","490","Oranges","2018","2018","tonnes","60132"
"QC","Crops","93","Haiti","5510","Production","600","Papayas","2018","2018","tonnes","101"
"QC","Crops","93","Haiti","5510","Production","197","Pigeon peas","2018","2018","tonnes","87854"
"QC","Crops","93","Haiti","5510","Production","574","Pineapples","2018","2018","tonnes","7375"
"QC","Crops","93","Haiti","5510","Production","489","Plantains and others","2018","2018","tonnes","242696"
"QC","Crops","93","Haiti","5510","Production","116","Potatoes","2018","2018","tonnes","34475"
"QC","Crops","93","Haiti","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","695"
"QC","Crops","93","Haiti","5510","Production","27","Rice, paddy","2018","2018","tonnes","183000"
"QC","Crops","93","Haiti","5510","Production","149","Roots and tubers nes","2018","2018","tonnes","64703"
"QC","Crops","93","Haiti","5510","Production","328","Seed cotton","2018","2018","tonnes","758"
"QC","Crops","93","Haiti","5510","Production","289","Sesame seed","2018","2018","tonnes","4046"
"QC","Crops","93","Haiti","5510","Production","789","Sisal","2018","2018","tonnes","12193"
"QC","Crops","93","Haiti","5510","Production","83","Sorghum","2018","2018","tonnes","70000"
"QC","Crops","93","Haiti","5510","Production","373","Spinach","2018","2018","tonnes","980"
"QC","Crops","93","Haiti","5510","Production","156","Sugar cane","2018","2018","tonnes","1502415"
"QC","Crops","93","Haiti","5510","Production","122","Sweet potatoes","2018","2018","tonnes","684581"
"QC","Crops","93","Haiti","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","19840"
"QC","Crops","93","Haiti","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","555"
"QC","Crops","93","Haiti","5510","Production","388","Tomatoes","2018","2018","tonnes","2454"
"QC","Crops","93","Haiti","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","115299"
"QC","Crops","93","Haiti","5510","Production","137","Yams","2018","2018","tonnes","423545"
"QC","Crops","95","Honduras","5510","Production","515","Apples","2018","2018","tonnes","189"
"QC","Crops","95","Honduras","5510","Production","572","Avocados","2018","2018","tonnes","1618"
"QC","Crops","95","Honduras","5510","Production","486","Bananas","2018","2018","tonnes","671251"
"QC","Crops","95","Honduras","5510","Production","176","Beans, dry","2018","2018","tonnes","127755"
"QC","Crops","95","Honduras","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","91167"
"QC","Crops","95","Honduras","5510","Production","426","Carrots and turnips","2018","2018","tonnes","4488"
"QC","Crops","95","Honduras","5510","Production","217","Cashew nuts, with shell","2018","2018","tonnes","2086"
"QC","Crops","95","Honduras","5510","Production","125","Cassava","2018","2018","tonnes","24937"
"QC","Crops","95","Honduras","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","1207"
"QC","Crops","95","Honduras","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","9967"
"QC","Crops","95","Honduras","5510","Production","661","Cocoa, beans","2018","2018","tonnes","981"
"QC","Crops","95","Honduras","5510","Production","249","Coconuts","2018","2018","tonnes","13572"
"QC","Crops","95","Honduras","5510","Production","656","Coffee, green","2018","2018","tonnes","481053"
"QC","Crops","95","Honduras","5510","Production","767","Cotton lint","2018","2018","tonnes","1020"
"QC","Crops","95","Honduras","5510","Production","329","Cottonseed","2018","2018","tonnes","2040"
"QC","Crops","95","Honduras","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","32147"
"QC","Crops","95","Honduras","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","9948"
"QC","Crops","95","Honduras","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","887"
"QC","Crops","95","Honduras","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","83623"
"QC","Crops","95","Honduras","5510","Production","406","Garlic","2018","2018","tonnes","208"
"QC","Crops","95","Honduras","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","24059"
"QC","Crops","95","Honduras","5510","Production","560","Grapes","2018","2018","tonnes","180"
"QC","Crops","95","Honduras","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","82"
"QC","Crops","95","Honduras","5510","Production","497","Lemons and limes","2018","2018","tonnes","7835"
"QC","Crops","95","Honduras","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","1880"
"QC","Crops","95","Honduras","5510","Production","56","Maize","2018","2018","tonnes","704747"
"QC","Crops","95","Honduras","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","617"
"QC","Crops","95","Honduras","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","293234"
"QC","Crops","95","Honduras","5510","Production","702","Nutmeg, mace and cardamoms","2018","2018","tonnes","419"
"QC","Crops","95","Honduras","5510","Production","254","Oil palm fruit","2018","2018","tonnes","2493910"
"QC","Crops","95","Honduras","5510","Production","257","Oil, palm","2018","2018","tonnes","650000"
"QC","Crops","95","Honduras","5510","Production","403","Onions, dry","2018","2018","tonnes","15132"
"QC","Crops","95","Honduras","5510","Production","490","Oranges","2018","2018","tonnes","261572"
"QC","Crops","95","Honduras","5510","Production","256","Palm kernels","2018","2018","tonnes","172000"
"QC","Crops","95","Honduras","5510","Production","600","Papayas","2018","2018","tonnes","316"
"QC","Crops","95","Honduras","5510","Production","687","Pepper (piper spp.)","2018","2018","tonnes","480"
"QC","Crops","95","Honduras","5510","Production","574","Pineapples","2018","2018","tonnes","81733"
"QC","Crops","95","Honduras","5510","Production","489","Plantains and others","2018","2018","tonnes","103455"
"QC","Crops","95","Honduras","5510","Production","116","Potatoes","2018","2018","tonnes","26904"
"QC","Crops","95","Honduras","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","4675"
"QC","Crops","95","Honduras","5510","Production","27","Rice, paddy","2018","2018","tonnes","59698"
"QC","Crops","95","Honduras","5510","Production","149","Roots and tubers nes","2018","2018","tonnes","6010"
"QC","Crops","95","Honduras","5510","Production","328","Seed cotton","2018","2018","tonnes","3395"
"QC","Crops","95","Honduras","5510","Production","289","Sesame seed","2018","2018","tonnes","754"
"QC","Crops","95","Honduras","5510","Production","83","Sorghum","2018","2018","tonnes","25000"
"QC","Crops","95","Honduras","5510","Production","236","Soybeans","2018","2018","tonnes","982"
"QC","Crops","95","Honduras","5510","Production","156","Sugar cane","2018","2018","tonnes","5526000"
"QC","Crops","95","Honduras","5510","Production","122","Sweet potatoes","2018","2018","tonnes","7845"
"QC","Crops","95","Honduras","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","5865"
"QC","Crops","95","Honduras","5510","Production","388","Tomatoes","2018","2018","tonnes","76567"
"QC","Crops","95","Honduras","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","66645"
"QC","Crops","95","Honduras","5510","Production","567","Watermelons","2018","2018","tonnes","67849"
"QC","Crops","95","Honduras","5510","Production","15","Wheat","2018","2018","tonnes","1248"
"QC","Crops","97","Hungary","5510","Production","221","Almonds, with shell","2018","2018","tonnes","114"
"QC","Crops","97","Hungary","5510","Production","711","Anise, badian, fennel, coriander","2018","2018","tonnes","4097"
"QC","Crops","97","Hungary","5510","Production","515","Apples","2018","2018","tonnes","674525"
"QC","Crops","97","Hungary","5510","Production","526","Apricots","2018","2018","tonnes","14461"
"QC","Crops","97","Hungary","5510","Production","367","Asparagus","2018","2018","tonnes","5720"
"QC","Crops","97","Hungary","5510","Production","44","Barley","2018","2018","tonnes","1141007"
"QC","Crops","97","Hungary","5510","Production","176","Beans, dry","2018","2018","tonnes","1562"
"QC","Crops","97","Hungary","5510","Production","414","Beans, green","2018","2018","tonnes","15532"
"QC","Crops","97","Hungary","5510","Production","552","Blueberries","2018","2018","tonnes",""
"QC","Crops","97","Hungary","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","169"
"QC","Crops","97","Hungary","5510","Production","89","Buckwheat","2018","2018","tonnes","850"
"QC","Crops","97","Hungary","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","56604"
"QC","Crops","97","Hungary","5510","Production","101","Canary seed","2018","2018","tonnes","5500"
"QC","Crops","97","Hungary","5510","Production","426","Carrots and turnips","2018","2018","tonnes","117113"
"QC","Crops","97","Hungary","5510","Production","265","Castor oil seed","2018","2018","tonnes",""
"QC","Crops","97","Hungary","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","23243"
"QC","Crops","97","Hungary","5510","Production","108","Cereals nes","2018","2018","tonnes","8458"
"QC","Crops","97","Hungary","5510","Production","531","Cherries","2018","2018","tonnes","11817"
"QC","Crops","97","Hungary","5510","Production","530","Cherries, sour","2018","2018","tonnes","82974"
"QC","Crops","97","Hungary","5510","Production","220","Chestnut","2018","2018","tonnes","148"
"QC","Crops","97","Hungary","5510","Production","191","Chick peas","2018","2018","tonnes","396"
"QC","Crops","97","Hungary","5510","Production","689","Chillies and peppers, dry","2018","2018","tonnes","19959"
"QC","Crops","97","Hungary","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","114282"
"QC","Crops","97","Hungary","5510","Production","195","Cow peas, dry","2018","2018","tonnes","5"
"QC","Crops","97","Hungary","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","28636"
"QC","Crops","97","Hungary","5510","Production","550","Currants","2018","2018","tonnes","4103"
"QC","Crops","97","Hungary","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","867"
"QC","Crops","97","Hungary","5510","Production","773","Flax fibre and tow","2018","2018","tonnes",""
"QC","Crops","97","Hungary","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","25885"
"QC","Crops","97","Hungary","5510","Production","541","Fruit, stone nes","2018","2018","tonnes","522"
"QC","Crops","97","Hungary","5510","Production","406","Garlic","2018","2018","tonnes","7802"
"QC","Crops","97","Hungary","5510","Production","549","Gooseberries","2018","2018","tonnes","678"
"QC","Crops","97","Hungary","5510","Production","560","Grapes","2018","2018","tonnes","539940"
"QC","Crops","97","Hungary","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","4"
"QC","Crops","97","Hungary","5510","Production","225","Hazelnuts, with shell","2018","2018","tonnes","134"
"QC","Crops","97","Hungary","5510","Production","777","Hemp tow waste","2018","2018","tonnes","290"
"QC","Crops","97","Hungary","5510","Production","336","Hempseed","2018","2018","tonnes","390"
"QC","Crops","97","Hungary","5510","Production","677","Hops","2018","2018","tonnes",""
"QC","Crops","97","Hungary","5510","Production","407","Leeks, other alliaceous vegetables","2018","2018","tonnes","1365"
"QC","Crops","97","Hungary","5510","Production","201","Lentils","2018","2018","tonnes","20"
"QC","Crops","97","Hungary","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","8547"
"QC","Crops","97","Hungary","5510","Production","333","Linseed","2018","2018","tonnes","1654"
"QC","Crops","97","Hungary","5510","Production","210","Lupins","2018","2018","tonnes","396"
"QC","Crops","97","Hungary","5510","Production","56","Maize","2018","2018","tonnes","7963217"
"QC","Crops","97","Hungary","5510","Production","446","Maize, green","2018","2018","tonnes","506370"
"QC","Crops","97","Hungary","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","15496"
"QC","Crops","97","Hungary","5510","Production","79","Millet","2018","2018","tonnes","3400"
"QC","Crops","97","Hungary","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes","24965"
"QC","Crops","97","Hungary","5510","Production","292","Mustard seed","2018","2018","tonnes","3540"
"QC","Crops","97","Hungary","5510","Production","75","Oats","2018","2018","tonnes","59166"
"QC","Crops","97","Hungary","5510","Production","339","Oilseeds nes","2018","2018","tonnes","19953"
